Date,Close,OPEN,High,Low
2010-12-20,2838.7,,,
2010-12-21,2867.0,,,
2010-12-22,2860.9,,,
2010-12-23,2844.6,,,
2010-12-24,2861.9,,,
2010-12-27,2852.7,,,
2010-12-28,2843.6,,,
2010-12-29,2864.4,,,
2010-12-30,2876.7,,,
2010-12-31,2917.3,,,
2011-01-03,2958.0,,,
2011-01-04,2951.8,,,
2011-01-05,2912.8,,,
2011-01-06,2868.1,,,
2011-01-07,2783.6,,,
2011-01-10,2708.8,,,
2011-01-11,2690.9,,,
2011-01-12,2747.1,,,
2011-01-13,2736.7,,,
2011-01-14,2688.2,,,
2011-01-17,2663.6,,,
2011-01-18,2683.9,,,
2011-01-19,2684.5,,,
2011-01-20,2696.4,,,
2011-01-21,2691.6,,,
2011-01-24,2725.6,,,
2011-01-25,2713.5,,,
2011-01-27,2625.9,,,
2011-01-28,2548.4,,,
2011-01-31,2553.6,,,
2011-02-01,2504.1,,,
2011-02-02,2509.4,,,
2011-02-03,2532.5,,,
2011-02-04,2493.8,,,
2011-02-07,2470.7,,,
2011-02-08,2382.9,,,
2011-02-09,2282.3,,,
2011-02-10,2307.6,,,
2011-02-11,2369.5,,,
2011-02-14,2449.5,,,
2011-02-15,2459.0,,,
2011-02-16,2453.2,,,
2011-02-17,2482.7,,,
2011-02-18,2421.4,,,
2011-02-21,2461.3,,,
2011-02-22,2434.4,,,
2011-02-23,2408.2,,,
2011-02-24,2309.1,,,
2011-02-25,2300.3,,,
2011-02-28,2311.4,,,
2011-03-01,2401.3,,,
2011-03-03,2405.1,,,
2011-03-04,2408.2,,,
2011-03-07,2367.8,,,
2011-03-08,2401.7,,,
2011-03-09,2424.5,,,
2011-03-10,2415.3,,,
2011-03-11,2379.5,,,
2011-03-14,2402.9,,,
2011-03-15,2355.4,,,
2011-03-16,2382.0,,,
2011-03-17,2380.1,,,
2011-03-18,2363.1,,,
2011-03-21,2351.2,,,
2011-03-22,2372.8,,,
2011-03-23,2396.1,,,
2011-03-24,2413.2,,,
2011-03-25,2443.6,,,
2011-03-28,2456.5,,,
2011-03-29,2461.4,,,
2011-03-30,2509.1,,,
2011-03-31,2505.2,,,
2011-04-01,2536.8,,,
2011-04-04,2573.7,,,
2011-04-05,2610.5,,,
2011-04-06,2624.8,,,
2011-04-07,2642.8,,,
2011-04-08,2592.6,,,
2011-04-11,2559.4,,,
2011-04-13,2595.1,,,
2011-04-15,2582.4,,,
2011-04-18,2546.2,,,
2011-04-19,2551.5,,,
2011-04-20,2587.6,,,
2011-04-21,2590.8,,,
2011-04-25,2605.9,,,
2011-04-26,2612.1,,,
2011-04-27,2609.7,,,
2011-04-28,2571.7,,,
2011-04-29,2545.0,,,
2011-05-02,2513.8,,,
