"Date","Open","High","Low","Close"
"30 Jun 2017","3794.3","3835.9","3776.3","3827.40"
"29 Jun 2017","3788.25","3820.6","3787.15","3803.00"
"28 Jun 2017","3751.05","3780.75","3730","3773.20"
"27 Jun 2017","3817.65","3821.8","3737.2","3762.30"
"23 Jun 2017","3886.9","3887.7","3789.65","3813.50"
"22 Jun 2017","3928.25","3937.85","3873.1","3880.80"
"21 Jun 2017","3927.5","3947.8","3912.6","3917.00"
"20 Jun 2017","3936.15","3953.05","3919.15","3925.80"
"19 Jun 2017","3952.7","3956.3","3921.8","3926.80"
"16 Jun 2017","3937.8","3958.45","3918.25","3930.90"
"15 Jun 2017","3917.8","3942.1","3912.95","3930.60"
"14 Jun 2017","3924.4","3928.7","3887.75","3922.00"
"13 Jun 2017","3932.7","3963.6","3914.25","3925.40"
"12 Jun 2017","3956.55","3964.85","3917.65","3924.70"
"09 Jun 2017","3949.25","3968.35","3926.2","3963.60"
"08 Jun 2017","3963.65","3967.65","3940.85","3947.60"
"07 Jun 2017","3924.95","3948.45","3919.75","3943.20"
"06 Jun 2017","3970.45","3974.1","3892.15","3917.50"
"05 Jun 2017","3990.5","3996.4","3967.75","3972.00"
"02 Jun 2017","3992.35","4002.75","3967.15","3983.10"
"01 Jun 2017","3902.5","3967.55","3901.55","3963.00"
"31 May 2017","3865.05","3906.9","3865.05","3899.70"
"30 May 2017","3795","3861.05","3771.9","3850.40"
"29 May 2017","3849.1","3861.15","3776.25","3804.80"
"26 May 2017","3797.4","3873.4","3793.75","3852.30"
"25 May 2017","3736.3","3813.9","3724.1","3796.50"
"24 May 2017","3752.5","3771.25","3688.45","3720.60"
"23 May 2017","3801.5","3804.9","3681.55","3737.30"
"22 May 2017","3876.05","3893.45","3792.15","3802.60"
"19 May 2017","3906.2","3943.35","3815.95","3861.20"
"18 May 2017","3968.95","3993.3","3883.7","3891.40"
"17 May 2017","3996.95","3998.15","3971.9","3994.50"
"16 May 2017","3973.45","3999.3","3965.55","3996.20"
"15 May 2017","3949.8","3977.05","3945.6","3969.50"
"12 May 2017","3981.9","3984.4","3922.5","3940.70"
"11 May 2017","3957.9","3992.65","3953.75","3967.30"
"10 May 2017","3931.65","3965","3930.95","3944.50"
"09 May 2017","3948.45","3952.3","3920.4","3924.00"
"08 May 2017","3944.65","3957.75","3933.75","3943.10"
"05 May 2017","3981.35","4013.85","3915.45","3932.50"
"04 May 2017","3990.65","4003.15","3971.6","3984.80"
"03 May 2017","4006.1","4019.2","3963.65","3973.50"
"02 May 2017","3994.85","4012.65","3962.35","3997.60"
"28 Apr 2017","3953.25","3993.5","3943.95","3983.90"
"27 Apr 2017","3963.9","3976.6","3942.9","3949.10"
"26 Apr 2017","3954.55","3965.85","3898.85","3948.50"
"25 Apr 2017","3949.95","3955.1","3923.45","3944.60"
"24 Apr 2017","3890.05","3924.9","3872.2","3920.30"
"21 Apr 2017","3886","3908.2","3852.55","3871.80"
"20 Apr 2017","3827.5","3876.95","3823.15","3873.50"
"19 Apr 2017","3771.35","3819.05","3766.75","3813.00"
"18 Apr 2017","3793.6","3841.65","3763.55","3770.60"
"17 Apr 2017","3769.55","3787.7","3746.3","3783.70"
"13 Apr 2017","3778.4","3793.45","3764.3","3771.30"
"12 Apr 2017","3818.8","3824","3733.95","3776.00"
"11 Apr 2017","3783.2","3814.6","3781.65","3811.60"
"10 Apr 2017","3753.7","3790.1","3742.5","3779.40"
"07 Apr 2017","3759.05","3791.6","3737.65","3748.30"
"06 Apr 2017","3762.85","3780.9","3747.95","3776.60"
"05 Apr 2017","3756.05","3770.3","3745.15","3764.60"
"03 Apr 2017","3723.3","3750.55","3717.65","3748.20"
"31 Mar 2017","3695.65","3723.8","3689.75","3710.10"
"30 Mar 2017","3697.1","3727.25","3677.4","3691.20"
"29 Mar 2017","3667.75","3704.15","3655.3","3691.50"
"28 Mar 2017","3651","3668.7","3646.05","3652.50"
"27 Mar 2017","3630.05","3638.9","3601.75","3635.80"
"24 Mar 2017","3608.75","3641.15","3604.1","3628.60"
"23 Mar 2017","3581.6","3601.9","3572.9","3596.80"
"22 Mar 2017","3597.95","3604.75","3561.5","3567.40"
"21 Mar 2017","3649.35","3650.45","3606.35","3625.00"
"20 Mar 2017","3627.15","3646.65","3610.85","3640.40"
"17 Mar 2017","3607.8","3622.8","3588.65","3617.10"
"16 Mar 2017","3566.2","3598.8","3562.15","3596.20"
"15 Mar 2017","3523.2","3561.25","3512.25","3547.60"
"14 Mar 2017","3524.2","3525.6","3489.5","3510.40"
"10 Mar 2017","3484.3","3501.7","3452.4","3459.00"
"09 Mar 2017","3466.25","3497.4","3458.25","3478.50"
"08 Mar 2017","3515.35","3518","3449.95","3475.40"
"07 Mar 2017","3540.1","3544.1","3509.7","3515.30"
"06 Mar 2017","3496.15","3535.2","3489.3","3531.90"
"03 Mar 2017","3450.45","3491.1","3445.15","3486.10"
"02 Mar 2017","3515.3","3536.55","3446.85","3453.90"
"01 Mar 2017","3501.85","3520.65","3496.55","3504.40"
"28 Feb 2017","3490.05","3497.95","3474.95","3493.30"
"27 Feb 2017","3456","3499","3454.95","3481.70"
"23 Feb 2017","3475.4","3487.75","3469.45","3474.60"
"22 Feb 2017","3513.05","3518.85","3464.5","3471.90"
"21 Feb 2017","3463.4","3501.55","3459.85","3495.40"
"20 Feb 2017","3442.3","3461.5","3432.1","3453.30"
"17 Feb 2017","3440.45","3449.1","3410.95","3442.50"
"16 Feb 2017","3373.85","3431.2","3358.45","3421.80"
"15 Feb 2017","3440.45","3440.45","3359.95","3366.20"
"14 Feb 2017","3424.4","3436.85","3396.15","3431.10"
"13 Feb 2017","3457.3","3464.3","3380.5","3415.70"
"10 Feb 2017","3482.7","3485.1","3443","3453.50"
"09 Feb 2017","3445.95","3472.3","3418.45","3465.40"
"08 Feb 2017","3430","3439.6","3391.7","3432.60"
"07 Feb 2017","3454.15","3468.2","3392.65","3415.30"
"06 Feb 2017","3437.85","3463","3429.8","3446.60"
"03 Feb 2017","3344","3425.75","3344","3416.30"
"02 Feb 2017","3313.3","3330.4","3301.5","3321.80"
"01 Feb 2017","3227.7","3316.75","3218.55","3309.40"
"31 Jan 2017","3285.9","3286.85","3214.9","3221.10"
"30 Jan 2017","3304.2","3319.3","3283.6","3289.00"
"27 Jan 2017","3276.9","3320.3","3268.55","3307.80"
"25 Jan 2017","3247.95","3275.25","3222.9","3269.20"
"24 Jan 2017","3209.35","3239.7","3182.1","3231.50"
"23 Jan 2017","3176.65","3206.85","3169.05","3199.10"
"20 Jan 2017","3233.45","3249.55","3172.9","3175.80"
"19 Jan 2017","3216.25","3243.05","3209.8","3237.50"
"18 Jan 2017","3217.05","3230.2","3194.7","3207.60"
"17 Jan 2017","3213.65","3236.45","3198.45","3211.00"
"16 Jan 2017","3199.3","3216.4","3182.4","3211.80"
"13 Jan 2017","3203.6","3211.35","3175.4","3200.60"
"12 Jan 2017","3178.35","3195.75","3151.95","3190.90"
"11 Jan 2017","3151","3182.45","3146.7","3175.50"
"10 Jan 2017","3147.6","3150.9","3124.95","3138.20"
"09 Jan 2017","3124.75","3137.7","3112.05","3135.80"
"06 Jan 2017","3139.65","3158.65","3112.15","3118.60"
"05 Jan 2017","3082.45","3122.55","3080.05","3120.90"
"04 Jan 2017","3060.65","3089.55","3055.3","3061.50"
"03 Jan 2017","3032.2","3063.45","3022.4","3056.40"
"02 Jan 2017","3013.9","3040.6","2987.45","3031.70"
"30 Dec 2016","2985.75","3018.5","2982.3","3003.30"
"29 Dec 2016","2930.75","2989.5","2921.25","2978.40"
"28 Dec 2016","2918.4","2962.65","2914.2","2925.80"
"27 Dec 2016","2869.7","2923","2842.85","2916.30"
"26 Dec 2016","2961.95","2961.95","2863.35","2867.20"
"23 Dec 2016","2974.35","2985.05","2922.85","2969.70"
"22 Dec 2016","2999.25","3000.05","2954.95","2976.20"
"21 Dec 2016","3023.55","3027.8","3003.2","3010.40"
"20 Dec 2016","3075.7","3079.9","2997.7","3010.00"
"19 Dec 2016","3069.6","3088","3062.2","3071.20"
"16 Dec 2016","3110","3112.05","3063.9","3069.20"
"15 Dec 2016","3053.15","3121.2","3050.6","3102.00"
"14 Dec 2016","3111.35","3121.45","3084.6","3091.30"
"13 Dec 2016","3110.25","3122.8","3077.35","3101.90"
"12 Dec 2016","3163","3163.7","3092.8","3104.70"
"09 Dec 2016","3154.95","3175.25","3143.1","3169.40"
"08 Dec 2016","3110.95","3141.8","3106.25","3138.10"
"07 Dec 2016","3095.6","3105.45","3044.85","3080.80"
"06 Dec 2016","3100.95","3112.45","3079.95","3084.20"
"05 Dec 2016","3057.9","3082.5","3043.55","3077.20"
"02 Dec 2016","3080.05","3097.9","3040.25","3048.80"
"01 Dec 2016","3182.3","3185","3105.05","3109.30"
"30 Nov 2016","3127.3","3175","3122.85","3168.10"
"29 Nov 2016","3086.6","3126.35","3080.5","3107.70"
"28 Nov 2016","3061.25","3096.85","3052.7","3077.80"
"25 Nov 2016","3041.8","3077.8","3026.9","3073.10"
"24 Nov 2016","3027.6","3048.4","3004.8","3029.80"
"23 Nov 2016","3028.25","3051.6","2991.65","3046.70"
"22 Nov 2016","2974","3014.8","2947.4","3001.90"
"21 Nov 2016","3052.3","3053.35","2937.05","2946.60"
"18 Nov 2016","3043.8","3054.8","3013.6","3039.50"
"17 Nov 2016","3024.75","3046.65","2991.05","3012.20"
"16 Nov 2016","3072.8","3089.65","2993.4","3028.40"
"15 Nov 2016","3131.3","3131.3","2977.9","3033.50"
"11 Nov 2016","3235.8","3264.95","3117.25","3126.60"
"10 Nov 2016","3238.65","3311.25","3231.3","3283.20"
"09 Nov 2016","3008.25","3198.5","2914.2","3175.10"
"08 Nov 2016","3251.85","3259.1","3208.1","3238.00"
"07 Nov 2016","3250.3","3272.45","3228.15","3238.50"
"04 Nov 2016","3273","3278.45","3178.6","3213.30"
"03 Nov 2016","3302.2","3333","3266.15","3274.60"
"02 Nov 2016","3353.25","3353.9","3300.85","3308.40"
"01 Nov 2016","3426.25","3433","3385.8","3390.00"
"30 Oct 2016","3438.75","3438.75","3412.65","3419.20"
"28 Oct 2016","3395.4","3423.75","3378.05","3417.90"
"27 Oct 2016","3371.25","3395.75","3331.95","3376.90"
"26 Oct 2016","3410.55","3446.9","3360.2","3383.60"
"25 Oct 2016","3422.75","3434.35","3408.5","3429.50"
"24 Oct 2016","3461.85","3469.55","3428.6","3433.70"
"21 Oct 2016","3431.6","3450.9","3406","3447.60"
"20 Oct 2016","3429","3451.5","3413.2","3427.20"
"19 Oct 2016","3449.7","3451.4","3403.5","3411.80"
"18 Oct 2016","3394.85","3443.45","3392.75","3439.20"
"17 Oct 2016","3451.1","3456.15","3368.85","3379.20"
"14 Oct 2016","3407.55","3446.75","3398.7","3441.20"
"13 Oct 2016","3430.5","3436.5","3358.9","3391.60"
"10 Oct 2016","3463.65","3474.4","3435.05","3443.10"
"07 Oct 2016","3434.4","3458.6","3419.15","3448.70"
"06 Oct 2016","3470.25","3493.75","3413.95","3435.50"
"05 Oct 2016","3459.95","3478.4","3427.3","3458.10"
"04 Oct 2016","3407.85","3453","3396.3","3440.80"
"03 Oct 2016","3297.85","3392.85","3292.05","3385.40"
"30 Sep 2016","3168.35","3277.25","3164.85","3268.30"
"29 Sep 2016","3330.25","3341.4","3150.85","3178.30"
"28 Sep 2016","3263.95","3318.05","3259.8","3306.90"
"27 Sep 2016","3283.2","3294.5","3255.8","3260.80"
"26 Sep 2016","3272.45","3297.9","3262.3","3271.30"
"23 Sep 2016","3314","3315.6","3279.6","3284.00"
"22 Sep 2016","3281.5","3309","3271.9","3304.50"
"21 Sep 2016","3252.9","3265.9","3227.5","3232.50"
"20 Sep 2016","3277.55","3281.7","3239.7","3245.40"
"19 Sep 2016","3259.4","3273.3","3241.95","3266.90"
"16 Sep 2016","3270.4","3308.4","3223.05","3244.10"
"15 Sep 2016","3227.85","3245.35","3193.4","3239.90"
"14 Sep 2016","3167.3","3230.85","3164.6","3225.90"
"12 Sep 2016","3203.65","3221.3","3153.1","3162.40"
"09 Sep 2016","3319.45","3325.8","3276.95","3283.70"
"08 Sep 2016","3287.15","3320.5","3279.1","3313.50"
"07 Sep 2016","3265.3","3309.5","3242.5","3284.40"
"06 Sep 2016","3241.25","3262.85","3230.95","3261.10"
"02 Sep 2016","3205.65","3224.95","3200.05","3221.70"
"01 Sep 2016","3219.9","3232.5","3178.95","3191.80"
"31 Aug 2016","3226.85","3249.05","3210","3216.40"
"30 Aug 2016","3184.95","3224.15","3182.55","3220.60"
"29 Aug 2016","3121.45","3171.2","3102.25","3162.20"
"26 Aug 2016","3132.7","3139.1","3106.45","3125.50"
"25 Aug 2016","3139.65","3149.7","3113.45","3129.50"
"24 Aug 2016","3107.9","3131","3104.8","3127.80"
"23 Aug 2016","3105.5","3112.15","3080.7","3102.30"
"22 Aug 2016","3141.8","3149.6","3094.85","3103.50"
"19 Aug 2016","3113.85","3149.55","3112.4","3140.80"
"18 Aug 2016","3102.75","3112.1","3091.35","3102.90"
"17 Aug 2016","3054.55","3093.45","3050.6","3086.20"
"16 Aug 2016","3038.15","3055.7","3021.4","3052.50"
"12 Aug 2016","3021.65","3053.45","3016.3","3035.10"
"11 Aug 2016","3018.95","3037.1","2971.85","3015.10"
"10 Aug 2016","3069.25","3074.2","2998.8","3019.60"
"09 Aug 2016","3055.7","3074.15","3036.8","3062.80"
"08 Aug 2016","3062.25","3069.75","3037.65","3056.20"
"05 Aug 2016","3046.55","3069.2","3046.15","3066.40"
"04 Aug 2016","3028.25","3040.9","2991.95","3030.30"
"03 Aug 2016","3052.75","3061","2988.65","2997.70"
"02 Aug 2016","3078.7","3089.55","3037.4","3059.70"
"01 Aug 2016","3040.15","3070.75","3009.1","3062.60"
"29 Jul 2016","2996.1","3045.55","2993.7","3025.50"
"28 Jul 2016","2990.5","3017.05","2990.2","2993.00"
"27 Jul 2016","2979.8","3007.45","2949.55","2987.50"
"26 Jul 2016","2996.4","3042.9","2960.45","2969.40"
"25 Jul 2016","2950.8","2997.8","2935.45","2995.50"
"22 Jul 2016","2929.75","2970.15","2925.65","2950.30"
"21 Jul 2016","2978.35","2994.8","2924.85","2930.80"
"20 Jul 2016","2934.4","2971.35","2934.4","2966.90"
"19 Jul 2016","2939.65","2939.65","2902.8","2928.50"
"18 Jul 2016","2968.65","2983.5","2922.7","2927.20"
"15 Jul 2016","2979","2991.2","2948.1","2951.70"
"14 Jul 2016","2963.5","2972.95","2951","2968.20"
"13 Jul 2016","2990.3","2994.45","2943.05","2967.40"
"12 Jul 2016","2978.25","2980.75","2952.75","2975.60"
"11 Jul 2016","2961.95","2972.35","2956.75","2965.10"
"08 Jul 2016","2948.95","2952.3","2906.5","2930.20"
"07 Jul 2016","2972.55","2979.15","2936.6","2940.10"
"05 Jul 2016","2962.2","2977.25","2951.3","2968.80"
"04 Jul 2016","2946.2","2974.55","2946.2","2962.10"
"01 Jul 2016","2890.05","2946.3","2890.05","2930.70"
"30 Jun 2016","2853.3","2884.6","2847.35","2878.60"
"29 Jun 2016","2812.85","2843.95","2810.05","2830.20"
"28 Jun 2016","2809.75","2818.9","2793.25","2799.20"
"27 Jun 2016","2745","2803.45","2745","2789.20"
"24 Jun 2016","2728.95","2766","2665.1","2762.80"
"23 Jun 2016","2798","2814.1","2783.55","2810.30"
"22 Jun 2016","2835.7","2841.85","2792.7","2805.60"
"21 Jun 2016","2837.7","2849.7","2825.95","2829.20"
"20 Jun 2016","2771.45","2828.65","2765.8","2825.50"
"17 Jun 2016","2815.55","2823.65","2769.9","2796.30"
"16 Jun 2016","2815.9","2823","2766.85","2799.60"
"15 Jun 2016","2818.4","2830.5","2807.25","2821.40"
"14 Jun 2016","2778.1","2806.25","2778.1","2802.20"
"13 Jun 2016","2760.5","2776.4","2741.25","2770.70"
"10 Jun 2016","2799.35","2828.3","2781.15","2784.00"
"09 Jun 2016","2838.5","2843.35","2793.85","2804.40"
"08 Jun 2016","2799.1","2837.15","2799.05","2831.80"
"07 Jun 2016","2785.4","2806.9","2773.55","2796.80"
"06 Jun 2016","2768.25","2781.35","2755.65","2775.30"
"03 Jun 2016","2805.65","2820.1","2761.7","2765.90"
"02 Jun 2016","2766.75","2797.3","2748.9","2793.50"
"01 Jun 2016","2799.95","2811.75","2756.3","2764.50"
"31 May 2016","2811.5","2814.15","2774.75","2798.50"
"30 May 2016","2812.8","2826.45","2786.3","2812.70"
"27 May 2016","2783.8","2815.1","2781.2","2801.50"
"26 May 2016","2748.1","2782.85","2743.1","2774.60"
"25 May 2016","2705.1","2741.05","2698.35","2739.10"
"24 May 2016","2683","2689.1","2660.2","2679.20"
"23 May 2016","2721.55","2723.4","2680.35","2684.30"
"20 May 2016","2686.3","2722.2","2686.3","2705.70"
"19 May 2016","2757.3","2757.3","2673.7","2681.50"
"18 May 2016","2734.7","2753.8","2729.65","2750.50"
"17 May 2016","2714.2","2740.6","2706.2","2732.30"
"16 May 2016","2709.5","2716.45","2683.25","2697.40"
"13 May 2016","2703.3","2726.3","2697.15","2708.90"
"12 May 2016","2699","2708.2","2676.4","2703.60"
"11 May 2016","2646.95","2712.35","2646.95","2687.90"
"10 May 2016","2704.55","2708.15","2682.8","2698.10"
"09 May 2016","2677.75","2705.8","2672.6","2702.10"
"06 May 2016","2628.75","2669.75","2618.85","2665.40"
"05 May 2016","2636.3","2649.05","2615.6","2633.70"
"04 May 2016","2657.5","2674.6","2619","2626.30"
"03 May 2016","2721.75","2747.75","2657.15","2665.60"
"02 May 2016","2696.2","2728.35","2678.15","2709.30"
"29 Apr 2016","2715.35","2729.35","2668.9","2704.20"
"28 Apr 2016","2773.45","2777.95","2707.9","2713.00"
"27 Apr 2016","2764.75","2782.6","2755.85","2765.40"
"26 Apr 2016","2711.65","2765.15","2704.15","2761.20"
"25 Apr 2016","2730.2","2738.05","2700.6","2716.80"
"22 Apr 2016","2667.15","2719.3","2663.4","2710.80"
"21 Apr 2016","2714.35","2728.75","2664.5","2676.20"
"20 Apr 2016","2692.15","2715.9","2680.8","2700.00"
"18 Apr 2016","2653","2684.85","2620.85","2678.00"
"13 Apr 2016","2645.25","2670.7","2643.2","2651.90"
"12 Apr 2016","2588.2","2625.1","2583","2613.80"
"11 Apr 2016","2550.65","2585.25","2547.35","2583.20"
"08 Apr 2016","2517.45","2546.45","2511.5","2543.40"
"07 Apr 2016","2537.1","2553.8","2506.4","2517.00"
"06 Apr 2016","2523.7","2540.5","2506.25","2533.50"
"05 Apr 2016","2596.45","2600.15","2520.4","2525.30"
"04 Apr 2016","2616.65","2624.95","2588.1","2601.60"
"01 Apr 2016","2584.65","2608.8","2573.1","2606.70"
"31 Mar 2016","2561.05","2593","2552.55","2580.90"
"30 Mar 2016","2510.1","2558.65","2507.5","2552.40"
"29 Mar 2016","2506.3","2516.25","2485.9","2492.40"
"28 Mar 2016","2552.4","2552.85","2501.7","2508.10"
"23 Mar 2016","2560.9","2566.35","2535.1","2541.30"
"22 Mar 2016","2554","2573.2","2537","2557.50"
"21 Mar 2016","2511.55","2553.05","2505.95","2549.60"
"18 Mar 2016","2489.7","2503.25","2462.95","2498.60"
"17 Mar 2016","2486.2","2503.5","2469.55","2480.60"
"16 Mar 2016","2460.4","2466.5","2415.2","2459.20"
"15 Mar 2016","2477.35","2482.05","2452.8","2460.30"
"14 Mar 2016","2472.3","2482.1","2454.2","2468.70"
"11 Mar 2016","","","","2452.40"
"10 Mar 2016","","","","2442.70"
"09 Mar 2016","","","","2467.80"
"08 Mar 2016","","","","2445.20"
"04 Mar 2016","","","","2465.50"
"03 Mar 2016","","","","2408.00"
"02 Mar 2016","","","","2400.50"
"01 Mar 2016","","","","2328.60"
"29 Feb 2016","","","","2253.70"
"26 Feb 2016","","","","2252.30"
"25 Feb 2016","","","","2242.80"
"24 Feb 2016","","","","2260.70"
"23 Feb 2016","","","","2267.70"
"22 Feb 2016","","","","2320.00"
"19 Feb 2016","","","","2310.20"
"18 Feb 2016","","","","2301.50"
"17 Feb 2016","","","","2302.50"
"16 Feb 2016","","","","2278.00"
"15 Feb 2016","","","","2353.70"
"12 Feb 2016","","","","2249.30"
"11 Feb 2016","","","","2280.00"
"10 Feb 2016","","","","2405.20"
"09 Feb 2016","","","","2474.20"
"08 Feb 2016","","","","2535.90"
"05 Feb 2016","","","","2507.20"
"04 Feb 2016","","","","2447.00"
"03 Feb 2016","","","","2461.00"
"02 Feb 2016","","","","2523.20"
"01 Feb 2016","","","","2574.90"
"29 Jan 2016","","","","2571.30"
"28 Jan 2016","","","","2522.70"
"27 Jan 2016","","","","2517.60"
"25 Jan 2016","","","","2511.20"
"22 Jan 2016","","","","2506.30"
"21 Jan 2016","","","","2440.20"
"20 Jan 2016","","","","2486.10"
"19 Jan 2016","","","","2538.20"
"18 Jan 2016","","","","2506.60"
"15 Jan 2016","","","","2631.50"
"14 Jan 2016","","","","2728.60"
"13 Jan 2016","","","","2748.20"
"12 Jan 2016","","","","2761.40"
"11 Jan 2016","","","","2794.40"
"08 Jan 2016","","","","2820.90"
"07 Jan 2016","","","","2774.00"
"06 Jan 2016","","","","2891.80"
"05 Jan 2016","","","","2907.40"
"04 Jan 2016","","","","2892.60"
"01 Jan 2016","","","","2940.70"
"31 Dec 2015","","","","2905.90"
"30 Dec 2015","","","","2897.20"
"29 Dec 2015","","","","2896.90"
"28 Dec 2015","","","","2889.80"
"24 Dec 2015","","","","2894.10"
"23 Dec 2015","","","","2884.80"
"22 Dec 2015","","","","2877.50"
"21 Dec 2015","","","","2890.50"
"18 Dec 2015","","","","2859.30"
"17 Dec 2015","","","","2853.70"
"16 Dec 2015","","","","2800.00"
"15 Dec 2015","","","","2778.30"
"14 Dec 2015","","","","2773.90"
"11 Dec 2015","","","","2763.30"
"10 Dec 2015","","","","2771.90"
"09 Dec 2015","","","","2764.10"
"08 Dec 2015","","","","2813.80"
"07 Dec 2015","","","","2874.10"
"04 Dec 2015","","","","2863.40"
"03 Dec 2015","","","","2893.60"
"02 Dec 2015","","","","2907.20"
"01 Dec 2015","","","","2923.10"
"30 Nov 2015","","","","2919.90"
"27 Nov 2015","","","","2887.30"
"26 Nov 2015","","","","2874.20"
"24 Nov 2015","","","","2850.80"
"23 Nov 2015","","","","2857.00"
"20 Nov 2015","","","","2871.20"
"19 Nov 2015","","","","2834.50"
"18 Nov 2015","","","","2800.00"
"17 Nov 2015","","","","2836.60"
"16 Nov 2015","","","","2836.60"
"13 Nov 2015","","","","2809.90"
"11 Nov 2015","","","","2818.80"
"10 Nov 2015","","","","2788.20"
"09 Nov 2015","","","","2855.00"
"06 Nov 2015","","","","2838.20"
"05 Nov 2015","","","","2898.80"
"04 Nov 2015","","","","2930.00"
"03 Nov 2015","","","","2914.40"
"02 Nov 2015","","","","2896.00"
"30 Oct 2015","","","","2893.20"
"29 Oct 2015","","","","2881.00"
"28 Oct 2015","","","","2924.30"
"27 Oct 2015","","","","2956.40"
"26 Oct 2015","","","","2951.40"
"23 Oct 2015","","","","2991.80"
"21 Oct 2015","","","","2996.80"
"20 Oct 2015","","","","3016.40"
"19 Oct 2015","","","","2986.30"
"16 Oct 2015","","","","2961.10"
"15 Oct 2015","","","","2945.80"
"14 Oct 2015","","","","2919.60"
"13 Oct 2015","","","","2948.50"
"12 Oct 2015","","","","2950.60"
"09 Oct 2015","","","","2938.90"
"08 Oct 2015","","","","2946.20"
"07 Oct 2015","","","","2982.70"
"06 Oct 2015","","","","2995.40"
"05 Oct 2015","","","","2993.80"
"01 Oct 2015","","","","2896.90"
"30 Sep 2015","","","","2910.70"
"29 Sep 2015","","","","2861.50"
"28 Sep 2015","","","","2860.60"
"24 Sep 2015","","","","2876.50"
"23 Sep 2015","","","","2880.30"
"22 Sep 2015","","","","2872.70"
"21 Sep 2015","","","","2914.50"
"18 Sep 2015","","","","2869.40"
"16 Sep 2015","","","","2851.30"
"15 Sep 2015","","","","2843.30"
"14 Sep 2015","","","","2865.20"
"11 Sep 2015","","","","2812.20"
"10 Sep 2015","","","","2825.40"
"09 Sep 2015","","","","2831.90"
"08 Sep 2015","","","","2762.60"
"07 Sep 2015","","","","2704.80"
"04 Sep 2015","","","","2752.50"
"03 Sep 2015","","","","2842.50"
"02 Sep 2015","","","","2792.90"
"01 Sep 2015","","","","2860.20"
"31 Aug 2015","","","","2949.30"
"28 Aug 2015","","","","2944.50"
"27 Aug 2015","","","","2969.10"
"26 Aug 2015","","","","2882.30"
"25 Aug 2015","","","","2888.50"
"24 Aug 2015","","","","2775.10"
"21 Aug 2015","","","","3095.80"
"20 Aug 2015","","","","3118.40"
"19 Aug 2015","","","","3174.00"
"18 Aug 2015","","","","3189.90"
"17 Aug 2015","","","","3153.70"
"14 Aug 2015","","","","3129.00"
"13 Aug 2015","","","","3052.30"
"12 Aug 2015","","","","3046.60"
"11 Aug 2015","","","","3184.30"
"10 Aug 2015","","","","3216.90"
"07 Aug 2015","","","","3219.40"
"06 Aug 2015","","","","3214.30"
"05 Aug 2015","","","","3196.50"
"04 Aug 2015","","","","3192.70"
"03 Aug 2015","","","","3127.20"
"31 Jul 2015","","","","3104.90"
"30 Jul 2015","","","","3072.00"
"29 Jul 2015","","","","3040.20"
"28 Jul 2015","","","","3070.20"
"27 Jul 2015","","","","3095.50"
"24 Jul 2015","","","","3140.20"
"23 Jul 2015","","","","3158.50"
"22 Jul 2015","","","","3144.10"
"21 Jul 2015","","","","3076.90"
"20 Jul 2015","","","","3147.30"
"17 Jul 2015","","","","3151.20"
"16 Jul 2015","","","","3141.70"
"15 Jul 2015","","","","3080.30"
"14 Jul 2015","","","","3089.00"
"13 Jul 2015","","","","3068.50"
"10 Jul 2015","","","","3028.80"
"09 Jul 2015","","","","3023.90"
"08 Jul 2015","","","","3002.60"
"07 Jul 2015","","","","3037.40"
"06 Jul 2015","","","","3024.50"
"03 Jul 2015","","","","2989.10"
"02 Jul 2015","","","","2986.10"
"01 Jul 2015","","","","2951.70"
"30 Jun 2015","","","","2894.90"
"29 Jun 2015","","","","2877.80"
"26 Jun 2015","","","","2928.60"
"25 Jun 2015","","","","2949.00"
"24 Jun 2015","","","","2942.80"
"23 Jun 2015","","","","2983.60"
"22 Jun 2015","","","","2950.50"
"19 Jun 2015","","","","2900.00"
"18 Jun 2015","","","","2860.00"
"17 Jun 2015","","","","2827.00"
"16 Jun 2015","","","","2791.50"
"15 Jun 2015","","","","2750.70"
"12 Jun 2015","","","","2750.10"
"11 Jun 2015","","","","2739.40"
"10 Jun 2015","","","","2798.70"
"09 Jun 2015","","","","2778.30"
"08 Jun 2015","","","","2786.30"
"05 Jun 2015","","","","2822.70"
"04 Jun 2015","","","","2805.90"
"03 Jun 2015","","","","2827.70"
"02 Jun 2015","","","","2883.70"
"01 Jun 2015","","","","2962.50"
"29 May 2015","","","","2956.00"
"28 May 2015","","","","2929.10"
"27 May 2015","","","","2943.20"
"26 May 2015","","","","2924.10"
"25 May 2015","","","","2940.80"
"22 May 2015","","","","2946.70"
"21 May 2015","","","","2945.60"
"20 May 2015","","","","2954.90"
"19 May 2015","","","","2957.90"
"18 May 2015","","","","2969.20"
"15 May 2015","","","","2937.00"
"14 May 2015","","","","2942.20"
"13 May 2015","","","","2904.90"
"12 May 2015","","","","2848.20"
"11 May 2015","","","","2918.90"
"08 May 2015","","","","2845.70"
"07 May 2015","","","","2796.50"
"06 May 2015","","","","2910.70"
"05 May 2015","","","","3055.00"
"04 May 2015","","","","3044.80"
"30 Apr 2015","","","","2987.00"
"29 Apr 2015","","","","2983.60"
"28 Apr 2015","","","","3003.30"
"27 Apr 2015","","","","2966.30"
"24 Apr 2015","","","","3038.20"
"23 Apr 2015","","","","3093.40"
"22 Apr 2015","","","","3084.30"
"21 Apr 2015","","","","3069.80"
